Provincia,Localidad,Municipio,Departamento,Latitud,Longitud
San Juan,VILLA SAN MARTIN,San Martín,San Martín,-31.516761980837,-68.3526471246019
San Juan,ALTO DE SIERRA,San Martín,Santa Lucía,-31.5265278957606,-68.4106014181706
San Juan,COLONIA GUTIERREZ,Santa Lucía,Santa Lucía,-31.5173968715659,-68.4546487927052
San Juan,SANTA LUCIA,Santa Lucía,Santa Lucía,-31.5130353688268,-68.4565988777122
San Juan,CAÑADA HONDA,Sarmiento,Sarmiento,-31.9850527438787,-68.5481911385325
San Juan,CIENAGUITA,Sarmiento,Sarmiento,-32.0763381339971,-68.690762577729
San Juan,COLONIA FISCAL,Sarmiento,Sarmiento,-31.9027437264496,-68.4696588673219
San Juan,DIVISADERO,Sarmiento,Sarmiento,-32.0104984358581,-68.6904861018003
San Juan,GUANACACHE,Sarmiento,Sarmiento,-32.0753813271385,-68.5856950572685
San Juan,LAS LAGUNAS,Sarmiento,Sarmiento,-32.0443775419211,-68.3778990229646
San Juan,LOS BERROS,Sarmiento,Sarmiento,-31.9514576383242,-68.6510941298035
San Juan,PEDERNAL,Sarmiento,Sarmiento,-31.9950077029707,-68.7590874861116
San Juan,PUNTA DEL MEDANO,Sarmiento,Sarmiento,-31.8946043291143,-68.4183104905607
San Juan,VILLA MEDIA AGUA,Sarmiento,Sarmiento,-31.9810022624945,-68.4270029177237
San Juan,VILLA IBAÑEZ,Ullum,Ullum,-31.4659385111811,-68.7353338028121
San Juan,ASTICA,Valle Fértil,Valle Fértil,-30.9538850864023,-67.3006351406982
San Juan,BALDE DEL ROSARIO,Valle Fértil,Valle Fértil,-30.3207151787316,-67.6951969177397
San Juan,CHUCUMA,Valle Fértil,Valle Fértil,-31.0688861561951,-67.2788289085567
San Juan,LOS BALDECITOS,Valle Fértil,Valle Fértil,-30.2241888429483,-67.7014210305429
San Juan,USNO,Valle Fértil,Valle Fértil,-30.5640053498102,-67.540327100629
San Juan,VILLA SAN AGUSTIN,Valle Fértil,Valle Fértil,-30.6367084796207,-67.4650598603898
San Juan,EL ENCON,25 de Mayo,25 de Mayo,-32.2163733476113,-67.793057098676
San Juan,TUPELI,25 de Mayo,25 de Mayo,-31.8390315742989,-68.3573941216943
San Juan,LA CHIMBERA,25 de Mayo,25 de Mayo,-31.8505514541041,-68.309461754649
San Juan,VILLA BORJAS,25 de Mayo,25 de Mayo,-31.8100072529359,-68.3289623063813
San Juan,VILLA EL TANGO,25 de Mayo,25 de Mayo,-31.763268918716,-68.2222966354108
San Juan,VILLA SANTA ROSA,25 de Mayo,25 de Mayo,-31.7448085385712,-68.3142412332522
San Juan,VILLA BASILIO NIEVAS,Zonda,Zonda,-31.543878931951,-68.7407758815646
San Juan,VILLA TACU,Zonda,Zonda,-31.5293321449519,-68.7253410683189
San Juan,LA CAÑADA,Albardón,Albardón,-31.4475643930837,-68.4817213288378
San Luis,CANDELARIA,Candelaria,Ayacucho,-32.0607491134468,-65.8276913716033
San Luis,LEANDRO N. ALEM,null,Ayacucho,-32.1047821044922,-65.9621124267578
San Luis,LUJAN,Lujan,Ayacucho,-32.3660349058479,-65.9425439975458
San Luis,QUINES,Quines,Ayacucho,-32.2330822365033,-65.8056329969317
San Luis,SAN FRANCISCO DEL MONTE DE ORO,San Francisco,Ayacucho,-32.6006392247112,-66.1273702635842
San Luis,LA CALERA,La Calera,Belgrano,-32.8619918957825,-66.8506529764617
San Luis,NOGOLI,Nogoli,Belgrano,-32.9173752831041,-66.3257602058349
San Luis,VILLA DE LA QUEBRADA,V, de la Quebrada,Belgrano,-33.0161741932684,-66.2920464806382
San Luis,VILLA GENERAL ROCA,V, Gral, Roca,Belgrano,-32.6661925630759,-66.4524010178082
San Luis,CAROLINA,Carolina,Coronel Pringles,-32.8128571637146,-66.0932327577628
San Luis,EL TRAPICHE,El Trapiche,Coronel Pringles,-33.1082715280981,-66.063371211902
San Luis,ESTANCIA GRANDE,Estancia Grande,Coronel Pringles,-33.1905465526598,-66.1527985566353
San Luis,FRAGA,Fraga,Coronel Pringles,-33.502087069887,-65.7926477789763
San Luis,LA BAJADA,null,Coronel Pringles,-33.157161301266,-66.0131877714641
San Luis,LA FLORIDA,El Trapiche,Coronel Pringles,-33.1167587248711,-66.0020090018267
San Luis,LA TOMA,La Toma,Coronel Pringles,-33.0544376204479,-65.62269821015
San Luis,RIOCITO,El Trapiche,Coronel Pringles,-33.0964304439761,-65.990838382791
San Luis,RIO GRANDE,El Trapiche,Coronel Pringles,-33.0485046022503,-66.0717543089664
San Luis,SALADILLO,Saladillo,Coronel Pringles,-33.2005664915694,-65.8531363375249
San Luis,CONCARAN,Concaran,Chacabuco,-32.5607275180287,-65.2452806076649
San Luis,CORTADERAS,Cortaderas,Chacabuco,-32.5076504245814,-64.9869655159434
San Luis,NASCHEL,Naschel,Chacabuco,-32.9168215937221,-65.3755476812695
San Luis,PAPAGAYOS,Papagayos,Chacabuco,-32.6786405437002,-64.9881795223679
San Luis,RENCA,Renca,Chacabuco,-32.7717680736652,-65.3637605007649
San Luis,SAN PABLO,San Pablo,Chacabuco,-32.658342389353,-65.3080920411456
San Luis,TILISARAO,Tilisarao,Chacabuco,-32.7329281106581,-65.2915274383295
San Luis,VILLA DEL CARMEN,Villa del Carmen,Chacabuco,-32.9411267835778,-65.0394664526979
San Luis,VILLA LARCA,Villa Larca,Chacabuco,-32.6175433008771,-64.9809087535547
San Luis,JUAN JORBA,Juan Jorba,General Pedernera,-33.6132806299836,-65.2717502963014
San Luis,JUAN LLERENA,Juan Llerena,General Pedernera,-33.2811132563767,-65.6145766804084
San Luis,JUSTO DARACT,Justo Daract,General Pedernera,-33.8585834476817,-65.1870408754728
San Luis,LA PUNILLA,La Punilla,General Pedernera,-33.1429537099622,-65.0861306811866
San Luis,LAVAISSE,Lavaisse,General Pedernera,-33.8221476840744,-65.4237934358157
San Luis,NACION RANQUEL,Ranqueles,General Pedernera,-34.6086190002894,-65.7348529983919
San Luis,SAN JOSE DEL MORRO,San Jose del Morro,General Pedernera,-33.2119853031031,-65.4927334484497
San Luis,VILLA MERCEDES,Villa Mercedes,General Pedernera,-33.6738636408858,-65.4624765290195
San Luis,LA RIBERA,Villa Mercedes,General Pedernera,-33.6918122338202,-65.5007310600543
San Luis,VILLA MERCEDES,Villa Mercedes,General Pedernera,-33.6773697773889,-65.4731433656901
San Luis,VILLA REYNOLDS,null,General Pedernera,-33.722961850163,-65.3814163660133
San Luis,COUNTRY CLUB LOS CALDENES,null,General Pedernera,-33.7036125779234,-65.3290340917624
San Luis,5TA BRIGADA,null,General Pedernera,-33.7239942428561,-65.3810379035533
San Luis,VILLA SALLES,Justo Daract,General Pedernera,-33.84292794921,-65.2147610955176
San Luis,ANCHORENA,Anchorena,Gobernador Dupuy,-35.6746450244219,-65.4244230509371
San Luis,ARIZONA,Arizona,Gobernador Dupuy,-35.7229145031177,-65.3187210360081
San Luis,BAGUAL,Bagual,Gobernador Dupuy,-35.1448484513353,-65.5676652450981
San Luis,BATAVIA,Batavia,Gobernador Dupuy,-34.7755332557227,-65.6862987148176
San Luis,BUENA ESPERANZA,Buena Esperanza,Gobernador Dupuy,-34.7582787968944,-65.2503691694475
San Luis,FORTIN EL PATRIA,Fortin el Patria,Gobernador Dupuy,-34.769756515675,-65.5229345175781
San Luis,FORTUNA,Fortuna,Gobernador Dupuy,-35.1282918635603,-65.3818218917708
San Luis,LA MAROMA,null,Gobernador Dupuy,-35.2127003045126,-66.3264252245578
San Luis,LOS OVEROS,null,Gobernador Dupuy,-35.8808971047928,-66.4450142548098
San Luis,MARTIN DE LOYOLA,null,Gobernador Dupuy,-35.7111681131223,-66.3525275844943
San Luis,NAHUEL MAPA,null,Gobernador Dupuy,-34.7833678660504,-66.1701498297947
San Luis,NAVIA,Navia,Gobernador Dupuy,-34.7726733665409,-66.5862788668642
San Luis,NUEVA GALIA,Nueva Galia,Gobernador Dupuy,-35.1124747000615,-65.2532109154966
San Luis,UNION,Union,Gobernador Dupuy,-35.1549261061197,-65.9424468511458
San Luis,CARPINTERIA,Carpinteria,Junín,-32.4102495120789,-65.0113926769819
San Luis,CERRO DE ORO,Merlo,Junín,-32.3851963369856,-64.9859436108737
San Luis,LAFINUR,Lafinur,Junín,-32.0621151953791,-65.3496815467824
San Luis,LOS CAJONES,null,Junín,-32.0257513048361,-65.3749361476641
San Luis,LOS MOLLES,Los Molles,Junín,-32.4395447509138,-65.0106822684226
San Luis,MERLO,Merlo,Junín,-32.3425391142336,-65.0141372032908
San Luis,SANTA ROSA DEL CONLARA,Sta Rosa del Conlara,Junín,-32.3423081509941,-65.2071206614116
San Luis,TALITA,Talita,Junín,-32.2481203088315,-65.5838734087874
San Luis,ALTO PELADO,null,Juan Martín de Pueyrredón,-33.8425029072214,-66.1375993056552
San Luis,ALTO PENCOSO,Alto Pencoso,Juan Martín de Pueyrredón,-33.4306363842929,-66.9279669116981
San Luis,BALDE,Balde,Juan Martín de Pueyrredón,-33.3432695635018,-66.626047423873
San Luis,BEAZLEY,Beazley,Juan Martín de Pueyrredón,-33.757734110106,-66.6459600305752
San Luis,CAZADOR,Zanjitas,Juan Martín de Pueyrredón,-33.8576584773376,-66.3696150667545
San Luis,CHOSMES,null,Juan Martín de Pueyrredón,-33.3959968949714,-66.7463973832244
San Luis,DESAGUADERO,Desaguadero,Juan Martín de Pueyrredón,-33.4004585255775,-67.148082207766
San Luis,EL VOLCAN,El Volcan,Juan Martín de Pueyrredón,-33.2512966067626,-66.1877022971966
San Luis,JARILLA,Desaguadero,Juan Martín de Pueyrredón,-33.398658341972,-67.0274295478727
San Luis,CERRO COLORADO,Juana Koslay,Juan Martín de Pueyrredón,-33.2550955344668,-66.2286548309473
San Luis,CRUZ DE PIEDRA,Juana Koslay,Juan Martín de Pueyrredón,-33.266266753132,-66.2171495179704
San Luis,EL CHORRILLO,Juana Koslay,Juan Martín de Pueyrredón,-33.2889484546354,-66.2580406259221
San Luis,LAS CHACRAS,Juana Koslay,Juan Martín de Pueyrredón,-33.2608224121538,-66.2381061398228
San Luis,SAN ROQUE,Juana Koslay,Juan Martín de Pueyrredón,-33.2720248979515,-66.2276619762377
San Luis,CIUDAD DE LA PUNTA,La Punta,Juan Martín de Pueyrredón,-33.1816571259341,-66.313607690249
San Luis,MOSMOTA,null,Juan Martín de Pueyrredón,-33.6458915525894,-66.9934495323611
San Luis,POTRERO DE LOS FUNES,P. de los Funes,Juan Martín de Pueyrredón,-33.2187787091432,-66.2307288183005
San Luis,SALINAS DEL BEBEDERO,Balde,Juan Martín de Pueyrredón,-33.501125039306,-66.6514406177997
San Luis,SAN JERONIMO,San Jeronimo,Juan Martín de Pueyrredón,-33.1383053611749,-66.5166859326585
San Luis,SAN LUIS,San Luis,Juan Martín de Pueyrredón,-33.3023139659883,-66.3360877357358
San Luis,ZANJITAS,Zanjitas,Juan Martín de Pueyrredón,-33.8022746844103,-66.415462549085
San Luis,LA VERTIENTE,Las Vertientes,Libertador General San Martín,-32.7975027746268,-65.7568974316301
San Luis,LAS AGUADAS,Las Aguadas,Libertador General San Martín,-32.3763580460129,-65.5012041382004
San Luis,LAS CHACRAS,Las Chacras,Libertador General San Martín,-32.5435132286539,-65.7446386901218
San Luis,LAS LAGUNAS,Las Lagunas,Libertador General San Martín,-32.6298120296294,-65.551144128608
San Luis,PASO GRANDE,Paso Grande,Libertador General San Martín,-32.8769737284291,-65.6345301522078
San Luis,POTRERILLO,null,Libertador General San Martín,-32.6714012444881,-65.6626272217676
San Luis,SAN MARTIN,San Martin,Libertador General San Martín,-32.4132690463753,-65.6759306690121
San Luis,VILLA DE PRAGA,V, de Praga,Libertador General San Martín,-32.5339640778182,-65.6477042790939
Santa Cruz,COMANDANTE LUIS PIEDRABUENA,null,Corpen Aike,-49.9859909808201,-68.9130816915927
Santa Cruz,PUERTO SANTA CRUZ,null,Corpen Aike,-50.0171892721878,-68.5248246324655
Santa Cruz,CALETA OLIVIA,null,Deseado,-46.4459492303195,-67.5251564969847
Santa Cruz,CAÑADON SECO,null,Deseado,-46.5588457703439,-67.616856368573
Santa Cruz,FITZ ROY,null,Deseado,-47.0257940308205,-67.2542856564871
Santa Cruz,JARAMILLO,null,Deseado,-47.1847032165887,-67.145582198474
Santa Cruz,KOLUEL KAIKE,null,Deseado,-46.7168267498228,-68.2279614588974
Santa Cruz,LAS HERAS,null,Deseado,-46.5424553787867,-68.9341773229667
Santa Cruz,PICO TRUNCADO,null,Deseado,-46.7938981244061,-67.9575704898943
Santa Cruz,PUERTO DESEADO,null,Deseado,-47.7514649275067,-65.9012043680086
Santa Cruz,TELLIER,null,Deseado,-47.6487686074581,-66.0446356831872
Santa Cruz,EL TURBIO,null,Güer Aike,-51.6805338519685,-72.0874860687819
Santa Cruz,JULIA DUFOUR,null,Güer Aike,-51.5406111767208,-72.2398967258576
Santa Cruz,MINA 3,null,Güer Aike,-51.5487660455569,-72.2333909775383
Santa Cruz,RIO GALLEGOS,null,Güer Aike,-51.6214349839165,-69.2290509293744
Santa Cruz,ROSPENTEK,null,Güer Aike,-51.6639328934924,-72.1426988306974
Santa Cruz,28 DE NOVIEMBRE,null,Güer Aike,-51.5787581525544,-72.2080410883792
Santa Cruz,YACIMIENTOS RIO TURBIO,null,Güer Aike,-51.5328383738253,-72.3341032077956
Santa Cruz,EL CALAFATE,null,Lago Argentino,-50.3373208485428,-72.2619950698979
Santa Cruz,EL CHALTEN,null,Lago Argentino,-49.3319731177032,-72.8916267088672
Santa Cruz,TRES LAGOS,null,Lago Argentino,-49.5990148275349,-71.445802241684
Santa Cruz,LOS ANTIGUOS,null,Lago Buenos Aires,-46.5487484894558,-71.6274835082657
Santa Cruz,PERITO MORENO,null,Lago Buenos Aires,-46.5921416878797,-70.9257278426639
Santa Cruz,PUERTO SAN JULIAN,null,Magallanes,-49.307703595363,-67.7319702926075
Santa Cruz,BAJO CARACOLES,null,Río Chico,-47.4461490043983,-70.9285155605965
Santa Cruz,GOBERNADOR GREGORES,null,Río Chico,-48.7521223249696,-70.2442035901869
Santa Cruz,HIPOLITO YRIGOYEN,null,Río Chico,-47.5667812360399,-71.7434756314323
Santa Fe,ARMSTRONG,Armstrong,Belgrano,-32.7846557002825,-61.605481877095
Santa Fe,BOUQUET,Bouquet,Belgrano,-32.4247998561473,-61.8903345863257
Santa Fe,LAS PAREJAS,Las Parejas,Belgrano,-32.6826842550048,-61.5185798347876
Santa Fe,LAS ROSAS,Las Rosas,Belgrano,-32.4785768176046,-61.5748036822531
Santa Fe,MONTES DE OCA,Montes de Oca,Belgrano,-32.567997020224,-61.7680762352029
Santa Fe,TORTUGAS,Tortugas,Belgrano,-32.7482982621557,-61.8203359267394
Santa Fe,AREQUITO,Arequito,Caseros,-33.1483008378636,-61.4713349349693
Santa Fe,ARTEAGA,Arteaga,Caseros,-33.0911311154911,-61.7917113876172
Santa Fe,BERAVEBU,Berabevú,Caseros,-33.3414152210784,-61.8622809808056
Santa Fe,BIGAND,Bigand,Caseros,-33.3761183026397,-61.185501310201
Santa Fe,CASILDA,Casilda,Caseros,-33.0424955546762,-61.1693311184421
Santa Fe,CHABAS,Chabas,Caseros,-33.2470674643201,-61.3575935561826
Santa Fe,CHAÑAR LADEADO,Chañar Ladeado,Caseros,-33.3258409849243,-62.0386496702618
Santa Fe,GODEKEN,Gödeken,Caseros,-33.402405547162,-61.8449306727075
Santa Fe,LOS MOLINOS,Los Molinos,Caseros,-33.1054899954916,-61.3265015329286
Santa Fe,LOS NOGALES,San José de la Esquina,Caseros,-33.1430061971604,-61.6066128669784
Santa Fe,LOS QUIRQUINCHOS,Los Quirquinchos,Caseros,-33.3769918276119,-61.7121943064881
Santa Fe,SAN JOSE DE LA ESQUINA,San José de la Esquina,Caseros,-33.1140485294151,-61.703312346428
Santa Fe,SANFORD,Sanford,Caseros,-33.1477729818051,-61.2778572887319
Santa Fe,VILLADA,Villada,Caseros,-33.3503085722913,-61.4460374000461
Santa Fe,ALDAO,Colonia Aldao,Castellanos,-30.9823474545911,-61.7439869348366
Santa Fe,ANGELICA,Angélica,Castellanos,-31.5526328296108,-61.5462650173096
Santa Fe,ATALIVA,Ataliva,Castellanos,-30.9981187823937,-61.4325186889204
Santa Fe,AURELIA,Aurelia,Castellanos,-31.4236023757354,-61.4244708809147
Santa Fe,BARRIOS ACAPULCO Y VERACRUZ,Josefina,Castellanos,-31.4192515021464,-62.059146376237
Santa Fe,BAUER Y SIGEL,Bauer y Sigel,Castellanos,-31.2731232182116,-61.9448854961658
Santa Fe,BELLA ITALIA,Bella Italia,Castellanos,-31.2839795053037,-61.409342518123
Santa Fe,CASTELLANOS,Castellanos,Castellanos,-31.2085396563705,-61.7255955564221
Santa Fe,COLONIA BICHA,Colonia Bicha,Castellanos,-30.855781133807,-61.8509147420168
Santa Fe,COLONIA CELLO,Colonia Cello,Castellanos,-31.4338497252165,-61.8417021711297
Santa Fe,COLONIA MARGARITA,Colonia Margarita,Castellanos,-31.6868334221829,-61.6492968757313
Santa Fe,COLONIA RAQUEL,Colonia Raquel,Castellanos,-30.8392235567556,-61.4897111638226
Santa Fe,CORONEL FRAGA,Coronel Fraga,Castellanos,-31.176158616875,-61.9194620018005
Santa Fe,EGUSQUIZA,Egusquiza,Castellanos,-31.097624747292,-61.6283124096055
Santa Fe,ESMERALDA,Esmeralda,Castellanos,-31.6178586482318,-61.9329258733186
Santa Fe,ESTACION CLUCELLAS,Estación Clucellas,Castellanos,-31.52416914925,-61.7206457133884
Santa Fe,ESTACION SAGUIER,Saguier,Castellanos,-31.3174603823906,-61.6940034650798
Santa Fe,EUSEBIA Y CAROLINA,Eusebia y Carolina,Castellanos,-30.9476135702694,-61.8577735272139
Santa Fe,EUSTOLIA,Eustolia,Castellanos,-31.5777448514157,-61.7836661825715
Santa Fe,FRONTERA,Frontera,Castellanos,-31.4313990849769,-62.0634917387843
Santa Fe,GARIBALDI,Garibaldi,Castellanos,-31.652027726261,-61.8053907511433
Santa Fe,HUMBERTO PRIMO,Humberto Primo,Castellanos,-30.8702088524931,-61.3485902390711
Santa Fe,JOSEFINA,Josefina,Castellanos,-31.4079691369305,-61.9921847239399
Santa Fe,LEHMANN,Lehmann,Castellanos,-31.1272471029986,-61.4529569120506
Santa Fe,MARIA JUANA,María Juana,Castellanos,-31.676627573626,-61.7536009774385
Santa Fe,NUEVA LEHMANN,Lehmann,Castellanos,-31.1189046819859,-61.5151982929847
Santa Fe,PLAZA CLUCELLAS,Plaza Clucellas,Castellanos,-31.4545505198837,-61.7074756228147
Santa Fe,PLAZA SAGUIER,Saguier,Castellanos,-31.3251049515902,-61.6777373324018
Santa Fe,ESTACION PRESIDENTE ROCA,Presidente Roca,Castellanos,-31.2319180453244,-61.6101076012158
Santa Fe,PRESIDENTE ROCA,Presidente Roca,Castellanos,-31.2296979058147,-61.6101036240639
Santa Fe,PUEBLO MARINI,Pueblo Marini,Castellanos,-31.0409745475723,-61.8898826370338
Santa Fe,RAFAELA,Rafaela,Castellanos,-31.2482482413205,-61.4998117939868
Santa Fe,RAMONA,Ramona,Castellanos,-31.0937041766842,-61.9032318673573
Santa Fe,SAN ANTONIO,San Antonio,Castellanos,-31.2128134181244,-61.7257200007794
Santa Fe,SAN VICENTE,San Vicente,Castellanos,-31.6999505604131,-61.5688417180763
Santa Fe,SANTA CLARA DE SAGUIER,Santa Clara de Saguier,Castellanos,-31.337359049521,-61.8181783780784
Santa Fe,SUNCHALES,Sunchales,Castellanos,-30.9468555127161,-61.5612504315515
Santa Fe,SUSANA,Susana,Castellanos,-31.3575963913649,-61.5164389963223
Santa Fe,TACURAL,Tacural,Castellanos,-30.8481071493852,-61.5924018154956
Santa Fe,VILA,Vila,Castellanos,-31.1923707919053,-61.8336140985666
Santa Fe,VILLA JOSEFINA,Frontera,Castellanos,-31.4418599622731,-62.0297169711427
Santa Fe,VILLA SAN JOSE,Villa San José,Castellanos,-31.3391346339244,-61.622588386296
Santa Fe,VIRGINIA,Virginia,Castellanos,-30.7402529602428,-61.3409665931228
Santa Fe,ZENON PEREYRA,Zenón Pereyra,Castellanos,-31.5643972137494,-61.898425060781
Santa Fe,ALCORTA,Alcorta,Villa Constitución,-33.5401979791092,-61.1246337163915
Santa Fe,BARRIO ARROYO DEL MEDIO,Villa Constitución,Villa Constitución,-33.2860666179194,-60.2720977056001
Santa Fe,BARRIO MITRE,Pavón,Villa Constitución,-33.255594638469,-60.3897758707887
Santa Fe,BOMBAL,Bombal,Villa Constitución,-33.4600615218579,-61.3189324391797
Santa Fe,CAÑADA RICA,Cañada Rica,Villa Constitución,-33.5174175561246,-60.6132968867711
Santa Fe,CEPEDA,Cepeda,Villa Constitución,-33.3984208661427,-60.6241114199013
Santa Fe,EMPALME VILLA CONSTITUCION,Empalme Villa Constitución,Villa Constitución,-33.2628625471248,-60.3804644639294
Santa Fe,FIRMAT,Firmat,Villa Constitución,-33.441023527734,-61.473143421839
Santa Fe,GENERAL GELLY,General Gelly,Villa Constitución,-33.6018434911159,-60.5989383522422
Santa Fe,GODOY,Godoy,Villa Constitución,-33.3697098731789,-60.5094130215383
Santa Fe,JUAN B. MOLINA,Juan Bernabé Molina,Villa Constitución,-33.496020689866,-60.5122133295946
Santa Fe,JUNCAL,Juncal,Villa Constitución,-33.71761494002,-61.0500179215707
Santa Fe,LA VANGUARDIA,La Vanguardia,Villa Constitución,-33.3596257970974,-60.6584568664422
Santa Fe,MAXIMO PAZ,M9Ximo Paz,Villa Constitución,-33.4851439474937,-60.9567885809825
Santa Fe,PAVON,Pavón,Villa Constitución,-33.2430754805422,-60.4062757935089
Santa Fe,PAVON ARRIBA,Pavón Arriba,Villa Constitución,-33.3134173933438,-60.8249758944661
Santa Fe,PEYRANO,Peyrano,Villa Constitución,-33.5411378598405,-60.804329558703
Santa Fe,RUEDA,Rueda,Villa Constitución,-33.335855095367,-60.4608740548372
Santa Fe,SANTA TERESA,Santa Teresa,Villa Constitución,-33.4385471621789,-60.7911542772276
Santa Fe,SARGENTO CABRAL,Sargento Cabral,Villa Constitución,-33.4330128597835,-60.6301906902003
Santa Fe,STEPHENSON,Cepeda,Villa Constitución,-33.4178567628002,-60.5572137324943
Santa Fe,THEOBALD,Theobald,Villa Constitución,-33.3122172562755,-60.3120513587534
Santa Fe,VILLA CONSTITUCION,Villa Constitución,Villa Constitución,-33.2324133911798,-60.3324988273466
Santa Fe,CAYASTA,Cayastá,Garay,-31.2023253009306,-60.1614504193394
Santa Fe,HELVECIA,Helvecia,Garay,-31.0992706781177,-60.0881512872483
Santa Fe,LOS ZAPALLOS,Santa Rosa de Calchines,Garay,-31.4956365531425,-60.4286467714748
Santa Fe,SALADERO MARIANO CABAL,Saladero Mariano Cabal,Garay,-30.9229849971234,-60.0481154588667
Santa Fe,SANTA ROSA DE CALCHINES,Santa Rosa de Calchines,Garay,-31.422365592266,-60.3348940800468
Santa Fe,AARON CASTELLANOS,Aarón Castellanos,General López,-34.3345323396045,-62.3748007656351
Santa Fe,AMENABAR,Amenábar,General López,-34.136118440775,-62.4229084851079
Santa Fe,CAFFERATA,Cafferata,General López,-33.4414158758935,-62.0868714692657
Santa Fe,CAÑADA DEL UCLE,Cañada del Ucle,General López,-33.4103440716357,-61.6070433975613
Santa Fe,CARMEN,Carmen,General López,-33.7327788629688,-61.7609271479418
Santa Fe,CARRERAS,Carreras,General López,-33.5982834566103,-61.3117684362059
Santa Fe,CHAPUY,Chapuy,General López,-33.8005299368969,-61.7440181936851
Santa Fe,CHOVET,Chovet,General López,-33.6007825133126,-61.6046646604986
Santa Fe,CHRISTOPHERSEN,Christophersen,General López,-34.1846191181657,-62.0235323680591
Santa Fe,DIEGO DE ALVEAR,Diego de Alvear,General López,-34.3743429234538,-62.1289273623308
Santa Fe,ELORTONDO,Elortondo,General López,-33.7016560168056,-61.6163727056605
Santa Fe,FIRMAT,Firmat,General López,-33.4580496833225,-61.4914525089409
Santa Fe,HUGHES,Hughes,General López,-33.8028556653324,-61.3358033222625
Santa Fe,LA CHISPA,La Chispa,General López,-33.5446704008322,-61.9736324283312
Santa Fe,LABORDEBOY,Labordeboy,General López,-33.7196527453715,-61.3149208168028
Santa Fe,LAZZARINO,Lazzarino,General López,-34.1663295663381,-62.428038027595
Santa Fe,MAGGIOLO,Maggiolo,General López,-33.7244236308417,-62.2478391856324
Santa Fe,MARIA TERESA,María Teresa,General López,-34.0062849828557,-61.900439675435
Santa Fe,MELINCUE,Melincué,General López,-33.6619144262235,-61.4576887408087
Santa Fe,MIGUEL TORRES,Miguel Torres,General López,-33.5299502620402,-61.4662068731284
Santa Fe,MURPHY,Murphy,General López,-33.6428623685969,-61.8577974691015
Santa Fe,RUFINO,Rufino,General López,-34.2636098414032,-62.7117038844931
Santa Fe,SAN EDUARDO,San Eduardo,General López,-33.8723970130663,-62.0917158307714
Santa Fe,SAN FRANCISCO DE SANTA FE,San Francisco de Santa Fe,General López,-33.5905400040189,-62.1244693933144
Santa Fe,SAN GREGORIO,San Gregorio,General López,-34.3265186547551,-62.0379529693876
Santa Fe,SANCTI SPIRITU,Sancti Spiritu,General López,-34.0095285599362,-62.2424503438155
Santa Fe,SANTA ISABEL,Santa Isabel,General López,-33.8894892658382,-61.6965906556385
Santa Fe,TEODELINA,Teodelina,General López,-34.1916130913817,-61.5272264570788
Santa Fe,VENADO TUERTO,Venado Tuerto,General López,-33.747315292187,-61.9695358692001
Santa Fe,VILLA CAÑAS,Villa Cañás,General López,-34.0061339956012,-61.6063880455097
Santa Fe,WHEELWRIGHT,Wheelwright,General López,-33.7942942799185,-61.2114409469748
Santa Fe,ARROYO CEIBAL,Arroyo Ceibal,General Obligado,-28.7250869970621,-59.4804164807602
Santa Fe,AVELLANEDA,Avellaneda,General Obligado,-29.1193659780886,-59.6592512444638
Santa Fe,BERNA,Berna,General Obligado,-29.2752681077911,-59.8472221836471
Santa Fe,EL ARAZA,El Arazá,General Obligado,-29.1334936783763,-59.9473145917686
Santa Fe,EL RABON,El Rabón,General Obligado,-28.2302084157377,-59.2639844821107
Santa Fe,FLORENCIA,Florencia,General Obligado,-28.0427359947317,-59.2187469070082
Santa Fe,GUADALUPE NORTE,Guadalupe Norte,General Obligado,-28.9453022044499,-59.5634151929235
Santa Fe,INGENIERO CHANOURDIE,Ingeniero Chanourdie,General Obligado,-28.759813885955,-59.5772324985847
Santa Fe,LA ISLETA,null,General Obligado,-28.493935731005,-59.2950745667521
Santa Fe,LA SARITA,La Sarita,General Obligado,-28.9728525913241,-59.8484991818248
Santa Fe,LANTERI,Lanteri,General Obligado,-28.8429706211446,-59.6379287718138
Santa Fe,LAS GARZAS,Las Garzas,General Obligado,-28.8490101824631,-59.5005781021303
Santa Fe,LAS TOSCAS,Las Toscas,General Obligado,-28.3540749299597,-59.2595521000375
Santa Fe,LOS LAURELES,Los Laureles,General Obligado,-29.3701211027814,-59.7378677770758
Santa Fe,MALABRIGO,Malabrigo,General Obligado,-29.3506755184496,-59.9705883109423
Santa Fe,PARAJE SAN MANUEL,La Sarita,General Obligado,-28.8716623885107,-59.86560439575
Santa Fe,PUERTO RECONQUISTA,Reconquista,General Obligado,-29.2349873699001,-59.5802691789886
Santa Fe,RECONQUISTA,Reconquista,General Obligado,-29.1451468389264,-59.6510730563582
Santa Fe,SAN ANTONIO DE OBLIGADO,San Antonio de Obligado,General Obligado,-28.3823470938865,-59.2645742897512
Santa Fe,TACUARENDI,Tacuarendí,General Obligado,-28.4202062467088,-59.2556740044459
Santa Fe,VILLA ANA,Villa Ana,General Obligado,-28.4933207178133,-59.6141214862397
Santa Fe,VILLA GUILLERMINA,Villa Guillermina,General Obligado,-28.2450754331528,-59.4547598305134
